bin_start,raw_count,bin_end,tp_rate,fp_rate,est_true,tag,station,position,period,status
2025-06-12 12:30:00,3,2025-06-12 13:00:00,0.36,0.64,1,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 13:00:00,108,2025-06-12 13:30:00,0.36,0.64,39,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 13:30:00,0,2025-06-12 14:00:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 14:00:00,0,2025-06-12 14:30:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 14:30:00,0,2025-06-12 15:00:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 15:00:00,0,2025-06-12 15:30:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 15:30:00,0,2025-06-12 16:00:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 16:00:00,0,2025-06-12 16:30:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 16:30:00,0,2025-06-12 17:00:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 17:00:00,1,2025-06-12 17:30:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 17:30:00,3,2025-06-12 18:00:00,0.36,0.64,1,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 18:00:00,92,2025-06-12 18:30:00,0.08999999999999997,0.91,8,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-12 18:30:00,6855,2025-06-12 19:00:00,0.08999999999999997,0.91,617,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-12 19:00:00,6668,2025-06-12 19:30:00,0.08999999999999997,0.91,600,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 19:30:00,8035,2025-06-12 20:00:00,0.08999999999999997,0.91,723,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 20:00:00,7246,2025-06-12 20:30:00,0.08999999999999997,0.91,652,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 20:30:00,8916,2025-06-12 21:00:00,0.08999999999999997,0.91,802,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 21:00:00,13375,2025-06-12 21:30:00,0.08999999999999997,0.91,1204,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 21:30:00,12529,2025-06-12 22:00:00,0.08999999999999997,0.91,1128,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 22:00:00,12682,2025-06-12 22:30:00,0.08999999999999997,0.91,1141,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 22:30:00,16031,2025-06-12 23:00:00,0.08999999999999997,0.91,1443,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 23:00:00,15346,2025-06-12 23:30:00,0.08999999999999997,0.91,1381,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 23:30:00,14221,2025-06-13 00:00:00,0.08999999999999997,0.91,1280,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-13 00:00:00,13273,2025-06-13 00:30:00,0.0625,0.9375,830,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-13 00:30:00,11886,2025-06-13 01:00:00,0.0625,0.9375,743,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 01:00:00,9968,2025-06-13 01:30:00,0.0625,0.9375,623,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 01:30:00,14158,2025-06-13 02:00:00,0.0625,0.9375,885,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 02:00:00,12913,2025-06-13 02:30:00,0.0625,0.9375,807,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 02:30:00,10060,2025-06-13 03:00:00,0.0625,0.9375,629,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 03:00:00,15377,2025-06-13 03:30:00,0.0625,0.9375,961,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 03:30:00,13818,2025-06-13 04:00:00,0.0625,0.9375,864,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 04:00:00,8771,2025-06-13 04:30:00,0.0625,0.9375,548,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 04:30:00,13503,2025-06-13 05:00:00,0.0625,0.9375,844,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 05:00:00,12797,2025-06-13 05:30:00,0.0625,0.9375,800,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 05:30:00,8318,2025-06-13 06:00:00,0.0625,0.9375,520,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 06:00:00,10512,2025-06-13 06:30:00,0.11250000000000004,0.8875,1183,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-13 06:30:00,4344,2025-06-13 07:00:00,0.11250000000000004,0.8875,489,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 07:00:00,3148,2025-06-13 07:30:00,0.11250000000000004,0.8875,354,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 07:30:00,2584,2025-06-13 08:00:00,0.11250000000000004,0.8875,291,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 08:00:00,3275,2025-06-13 08:30:00,0.11250000000000004,0.8875,368,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 08:30:00,3680,2025-06-13 09:00:00,0.11250000000000004,0.8875,414,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 09:00:00,2524,2025-06-13 09:30:00,0.11250000000000004,0.8875,284,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 09:30:00,2731,2025-06-13 10:00:00,0.11250000000000004,0.8875,307,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 10:00:00,3400,2025-06-13 10:30:00,0.11250000000000004,0.8875,383,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 10:30:00,2453,2025-06-13 11:00:00,0.11250000000000004,0.8875,276,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 11:00:00,1676,2025-06-13 11:30:00,0.11250000000000004,0.8875,189,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 11:30:00,2463,2025-06-13 12:00:00,0.11250000000000004,0.8875,277,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 12:00:00,3871,2025-06-13 12:30:00,0.13249999999999995,0.8675,513,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-13 12:30:00,1137,2025-06-13 13:00:00,0.13249999999999995,0.8675,151,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-13 13:00:00,1111,2025-06-13 13:30:00,0.13249999999999995,0.8675,147,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 13:30:00,10327,2025-06-13 14:00:00,0.13249999999999995,0.8675,1368,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 14:00:00,6361,2025-06-13 14:30:00,0.13249999999999995,0.8675,843,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 14:30:00,18,2025-06-13 15:00:00,0.13249999999999995,0.8675,2,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 15:00:00,148,2025-06-13 15:30:00,0.13249999999999995,0.8675,20,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 15:30:00,0,2025-06-13 16:00:00,0.13249999999999995,0.8675,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 16:00:00,2,2025-06-13 16:30:00,0.13249999999999995,0.8675,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 16:30:00,1,2025-06-13 17:00:00,0.13249999999999995,0.8675,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 17:00:00,1,2025-06-13 17:30:00,0.13249999999999995,0.8675,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 17:30:00,2,2025-06-13 18:00:00,0.13249999999999995,0.8675,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 18:00:00,0,2025-06-13 18:30:00,0.07499999999999996,0.925,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 18:30:00,4,2025-06-13 19:00:00,0.07499999999999996,0.925,0,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-13 19:00:00,2881,2025-06-13 19:30:00,0.07499999999999996,0.925,216,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-13 19:30:00,2723,2025-06-13 20:00:00,0.07499999999999996,0.925,204,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 20:00:00,3984,2025-06-13 20:30:00,0.07499999999999996,0.925,299,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 20:30:00,3893,2025-06-13 21:00:00,0.07499999999999996,0.925,292,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 21:00:00,3819,2025-06-13 21:30:00,0.07499999999999996,0.925,286,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 21:30:00,4192,2025-06-13 22:00:00,0.07499999999999996,0.925,314,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 22:00:00,6965,2025-06-13 22:30:00,0.07499999999999996,0.925,522,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 22:30:00,8421,2025-06-13 23:00:00,0.07499999999999996,0.925,632,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 23:00:00,7584,2025-06-13 23:30:00,0.07499999999999996,0.925,569,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 23:30:00,6506,2025-06-14 00:00:00,0.07499999999999996,0.925,488,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 00:00:00,10897,2025-06-14 00:30:00,0.13749999999999996,0.8625,1498,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-14 00:30:00,6246,2025-06-14 01:00:00,0.13749999999999996,0.8625,859,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-14 01:00:00,2924,2025-06-14 01:30:00,0.13749999999999996,0.8625,402,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 01:30:00,3079,2025-06-14 02:00:00,0.13749999999999996,0.8625,423,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 02:00:00,4463,2025-06-14 02:30:00,0.13749999999999996,0.8625,614,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 02:30:00,5833,2025-06-14 03:00:00,0.13749999999999996,0.8625,802,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 03:00:00,6036,2025-06-14 03:30:00,0.13749999999999996,0.8625,830,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 03:30:00,4973,2025-06-14 04:00:00,0.13749999999999996,0.8625,684,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 04:00:00,4722,2025-06-14 04:30:00,0.13749999999999996,0.8625,649,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 04:30:00,5500,2025-06-14 05:00:00,0.13749999999999996,0.8625,756,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 05:00:00,5405,2025-06-14 05:30:00,0.13749999999999996,0.8625,743,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 05:30:00,4895,2025-06-14 06:00:00,0.13749999999999996,0.8625,673,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 06:00:00,4221,2025-06-14 06:30:00,0.09999999999999998,0.9,422,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-14 06:30:00,3421,2025-06-14 07:00:00,0.09999999999999998,0.9,342,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-14 07:00:00,1509,2025-06-14 07:30:00,0.09999999999999998,0.9,151,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 07:30:00,1936,2025-06-14 08:00:00,0.09999999999999998,0.9,194,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 08:00:00,2065,2025-06-14 08:30:00,0.09999999999999998,0.9,206,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 08:30:00,1787,2025-06-14 09:00:00,0.09999999999999998,0.9,179,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 09:00:00,2598,2025-06-14 09:30:00,0.09999999999999998,0.9,260,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 09:30:00,3536,2025-06-14 10:00:00,0.09999999999999998,0.9,354,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 10:00:00,3523,2025-06-14 10:30:00,0.09999999999999998,0.9,352,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 10:30:00,2901,2025-06-14 11:00:00,0.09999999999999998,0.9,290,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 11:00:00,2444,2025-06-14 11:30:00,0.09999999999999998,0.9,244,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 11:30:00,2897,2025-06-14 12:00:00,0.09999999999999998,0.9,290,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 12:00:00,3568,2025-06-14 12:30:00,0.07250000000000001,0.9275,259,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-14 12:30:00,994,2025-06-14 13:00:00,0.07250000000000001,0.9275,72,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 13:00:00,1051,2025-06-14 13:30:00,0.07250000000000001,0.9275,76,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 13:30:00,1159,2025-06-14 14:00:00,0.07250000000000001,0.9275,84,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 14:00:00,1501,2025-06-14 14:30:00,0.07250000000000001,0.9275,109,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 14:30:00,2833,2025-06-14 15:00:00,0.07250000000000001,0.9275,205,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 15:00:00,3257,2025-06-14 15:30:00,0.07250000000000001,0.9275,236,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 15:30:00,4200,2025-06-14 16:00:00,0.07250000000000001,0.9275,305,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 16:00:00,5680,2025-06-14 16:30:00,0.07250000000000001,0.9275,412,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 16:30:00,5068,2025-06-14 17:00:00,0.07250000000000001,0.9275,367,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 17:00:00,4897,2025-06-14 17:30:00,0.07250000000000001,0.9275,355,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 17:30:00,6166,2025-06-14 18:00:00,0.07250000000000001,0.9275,447,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 18:00:00,8638,2025-06-14 18:30:00,0.03500000000000003,0.965,302,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 18:30:00,11581,2025-06-14 19:00:00,0.03500000000000003,0.965,405,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-14 19:00:00,5593,2025-06-14 19:30:00,0.03500000000000003,0.965,196,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 19:30:00,19241,2025-06-14 20:00:00,0.03500000000000003,0.965,673,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 20:00:00,26528,2025-06-14 20:30:00,0.03500000000000003,0.965,928,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 20:30:00,32098,2025-06-14 21:00:00,0.03500000000000003,0.965,1123,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 21:00:00,39595,2025-06-14 21:30:00,0.03500000000000003,0.965,1386,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 21:30:00,41738,2025-06-14 22:00:00,0.03500000000000003,0.965,1461,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 22:00:00,40036,2025-06-14 22:30:00,0.03500000000000003,0.965,1401,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 22:30:00,35397,2025-06-14 23:00:00,0.03500000000000003,0.965,1239,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 23:00:00,30708,2025-06-14 23:30:00,0.03500000000000003,0.965,1075,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-14 23:30:00,29055,2025-06-15 00:00:00,0.03500000000000003,0.965,1017,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 00:00:00,34184,2025-06-15 00:30:00,0.03749999999999998,0.9625,1282,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-15 00:30:00,11996,2025-06-15 01:00:00,0.03749999999999998,0.9625,450,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 01:00:00,3474,2025-06-15 01:30:00,0.03749999999999998,0.9625,130,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 01:30:00,1117,2025-06-15 02:00:00,0.03749999999999998,0.9625,42,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 02:00:00,996,2025-06-15 02:30:00,0.03749999999999998,0.9625,37,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 02:30:00,1139,2025-06-15 03:00:00,0.03749999999999998,0.9625,43,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 03:00:00,6049,2025-06-15 03:30:00,0.03749999999999998,0.9625,227,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 03:30:00,8263,2025-06-15 04:00:00,0.03749999999999998,0.9625,310,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 04:00:00,7365,2025-06-15 04:30:00,0.03749999999999998,0.9625,276,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 04:30:00,6699,2025-06-15 05:00:00,0.03749999999999998,0.9625,251,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 05:00:00,5757,2025-06-15 05:30:00,0.03749999999999998,0.9625,216,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 05:30:00,4914,2025-06-15 06:00:00,0.03749999999999998,0.9625,184,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 06:00:00,3818,2025-06-15 06:30:00,0.07250000000000001,0.9275,277,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 06:30:00,3481,2025-06-15 07:00:00,0.07250000000000001,0.9275,252,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-15 07:00:00,970,2025-06-15 07:30:00,0.07250000000000001,0.9275,70,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 07:30:00,403,2025-06-15 08:00:00,0.07250000000000001,0.9275,29,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 08:00:00,512,2025-06-15 08:30:00,0.07250000000000001,0.9275,37,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 08:30:00,405,2025-06-15 09:00:00,0.07250000000000001,0.9275,29,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 09:00:00,247,2025-06-15 09:30:00,0.07250000000000001,0.9275,18,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 09:30:00,236,2025-06-15 10:00:00,0.07250000000000001,0.9275,17,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 10:00:00,167,2025-06-15 10:30:00,0.07250000000000001,0.9275,12,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 10:30:00,243,2025-06-15 11:00:00,0.07250000000000001,0.9275,18,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 11:00:00,175,2025-06-15 11:30:00,0.07250000000000001,0.9275,13,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 11:30:00,235,2025-06-15 12:00:00,0.07250000000000001,0.9275,17,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 12:00:00,378,2025-06-15 12:30:00,0.21250000000000002,0.7875,80,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-15 12:30:00,587,2025-06-15 13:00:00,0.21250000000000002,0.7875,125,250609_post,RFDO1,Downstream,Post-flood,cleaning
